X,Y,Colcode
28,9,#f2aa55
29,9,#f2aa55
8,10,#c2c4c5
9,10,#81d3f4
10,10,#81d3f4
11,10,#81d3f4
12,10,#81d3f4
13,10,#81d3f4
14,10,#81d3f4
15,10,#81d3f4
16,10,#81d3f4
17,10,#81d3f4
18,10,#81d3f4
19,10,#81d3f4
20,10,#f2aa55
21,10,#f2aa55
22,10,#f2aa55
23,10,#f2aa55
24,10,#f2aa55
25,10,#f2aa55
26,10,#f2aa55
27,10,#f2aa55
28,10,#f2aa55
29,10,#936834
7,11,#81d3f4
8,11,#81d3f4
9,11,#81d3f4
10,11,#81d3f4
11,11,#81d3f4
12,11,#81d3f4
13,11,#81d3f4
14,11,#81d3f4
15,11,#81d3f4
16,11,#81d3f4
17,11,#81d3f4
18,11,#81d3f4
19,11,#81d3f4
20,11,#81d3f4
21,11,#f2aa55
22,11,#f2aa55
23,11,#f2aa55
24,11,#f2aa55
25,11,#f2aa55
26,11,#f2aa55
27,11,#f2aa55
28,11,#f2aa55
29,11,#707070
41,11,#b39cac
6,12,#65a5be
7,12,#81d3f4
8,12,#81d3f4
9,12,#81d3f4
10,12,#81d3f4
11,12,#81d3f4
12,12,#81d3f4
13,12,#81d3f4
14,12,#81d3f4
15,12,#81d3f4
16,12,#81d3f4
17,12,#81d3f4
18,12,#81d3f4
19,12,#81d3f4
20,12,#81d3f4
21,12,#81d3f4
22,12,#23221a
23,12,#f2aa55
24,12,#f2aa55
25,12,#f2aa55
26,12,#f2aa55
27,12,#f2aa55
28,12,#f2aa55
29,12,#ca8e47
41,12,#e5c8dc
42,12,#e5c8dc
6,13,#81d3f4
7,13,#81d3f4
8,13,#81d3f4
9,13,#81d3f4
10,13,#81d3f4
11,13,#81d3f4
12,13,#81d3f4
13,13,#81d3f4
14,13,#81d3f4
15,13,#81d3f4
16,13,#81d3f4
17,13,#81d3f4
18,13,#81d3f4
19,13,#81d3f4
20,13,#81d3f4
21,13,#81d3f4
22,13,#81d3f4
23,13,#f2aa55
24,13,#f2aa55
25,13,#f2aa55
26,13,#f2aa55
27,13,#f2aa55
28,13,#f2aa55
29,13,#f2aa55
30,13,#936834
36,13,#201e20
38,13,#404040
40,13,#555355
41,13,#e5c8dc
42,13,#e5c8dc
43,13,#cfcfcf
6,14,#81d3f4
7,14,#81d3f4
8,14,#81d3f4
9,14,#81d3f4
10,14,#81d3f4
11,14,#81d3f4
12,14,#81d3f4
13,14,#81d3f4
14,14,#81d3f4
15,14,#81d3f4
16,14,#81d3f4
17,14,#81d3f4
18,14,#81d3f4
19,14,#81d3f4
20,14,#81d3f4
21,14,#81d3f4
22,14,#81d3f4
23,14,#f2aa55
24,14,#f2aa55
25,14,#f2aa55
26,14,#f2aa55
27,14,#f2aa55
28,14,#f2aa55
29,14,#f2aa55
30,14,#f2aa55
31,14,#533a1d
33,14,#efefef
34,14,#bfa7b8
36,14,#e5c8dc
37,14,#e5c8dc
38,14,#e5c8dc
39,14,#e5c8dc
40,14,#e5c8dc
41,14,#e5c8dc
42,14,#e5c8dc
6,15,#81d3f4
7,15,#81d3f4
8,15,#81d3f4
9,15,#81d3f4
10,15,#81d3f4
11,15,#81d3f4
12,15,#81d3f4
13,15,#81d3f4
14,15,#81d3f4
15,15,#81d3f4
16,15,#81d3f4
17,15,#81d3f4
18,15,#81d3f4
19,15,#81d3f4
20,15,#81d3f4
21,15,#81d3f4
22,15,#81d3f4
23,15,#81d3f4
24,15,#f2aa55
25,15,#f2aa55
26,15,#f2aa55
27,15,#f2aa55
28,15,#f2aa55
29,15,#f2aa55
30,15,#f2aa55
31,15,#f2aa55
32,15,#f2aa55
33,15,#e5c8dc
34,15,#e5c8dc
35,15,#e5c8dc
36,15,#e5c8dc
37,15,#555355
39,15,#c6c5c6
40,15,#e5c8dc
41,15,#e5c8dc
42,15,#e5c8dc
43,15,#e5c8dc
6,16,#81d3f4
7,16,#81d3f4
8,16,#81d3f4
9,16,#81d3f4
10,16,#81d3f4
11,16,#81d3f4
12,16,#81d3f4
13,16,#81d3f4
14,16,#81d3f4
15,16,#81d3f4
16,16,#81d3f4
17,16,#81d3f4
18,16,#81d3f4
19,16,#81d3f4
20,16,#81d3f4
21,16,#81d3f4
22,16,#81d3f4
23,16,#81d3f4
24,16,#81d3f4
25,16,#f2aa55
26,16,#f2aa55
27,16,#f2aa55
28,16,#f2aa55
29,16,#f2aa55
30,16,#f2aa55
31,16,#f2aa55
32,16,#f2aa55
33,16,#e5c8dc
34,16,#e5c8dc
35,16,#e5c8dc
36,16,#e5c8dc
40,16,#e5c8dc
41,16,#e5c8dc
42,16,#e5c8dc
43,16,#e5c8dc
8,17,#333535
9,17,#81d3f4
10,17,#81d3f4
11,17,#81d3f4
12,17,#81d3f4
13,17,#81d3f4
14,17,#81d3f4
15,17,#81d3f4
16,17,#81d3f4
17,17,#81d3f4
18,17,#81d3f4
19,17,#81d3f4
20,17,#81d3f4
21,17,#81d3f4
22,17,#81d3f4
23,17,#81d3f4
24,17,#416c7c
25,17,#f2aa55
26,17,#f2aa55
27,17,#f2aa55
28,17,#f2aa55
29,17,#f2aa55
30,17,#f2aa55
31,17,#f2aa55
32,17,#f2aa55
33,17,#e5c8dc
34,17,#e5c8dc
35,17,#e5c8dc
36,17,#e5c8dc
40,17,#e5c8dc
41,17,#e5c8dc
42,17,#e5c8dc
43,17,#e5c8dc
11,18,#909191
12,18,#81d3f4
13,18,#81d3f4
14,18,#81d3f4
15,18,#81d3f4
16,18,#81d3f4
17,18,#81d3f4
18,18,#81d3f4
19,18,#81d3f4
20,18,#81d3f4
21,18,#81d3f4
22,18,#81d3f4
23,18,#81d3f4
24,18,#f2aa55
25,18,#f2aa55
26,18,#f2aa55
27,18,#f2aa55
28,18,#f2aa55
29,18,#f2aa55
30,18,#f2aa55
31,18,#f2aa55
32,18,#f2aa55
33,18,#e5c8dc
34,18,#3d363a
40,18,#e5c8dc
41,18,#e5c8dc
42,18,#e5c8dc
43,18,#c1c1c1
7,19,#4e8194
8,19,#333535
12,19,#484f51
13,19,#81d3f4
14,19,#81d3f4
15,19,#81d3f4
16,19,#81d3f4
17,19,#81d3f4
18,19,#81d3f4
19,19,#81d3f4
20,19,#81d3f4
21,19,#81d3f4
22,19,#81d3f4
23,19,#a8b2b3
24,19,#d7e4e5
25,19,#f2aa55
26,19,#f2aa55
27,19,#f2aa55
28,19,#f2aa55
29,19,#f2aa55
30,19,#f2aa55
31,19,#f2aa55
32,19,#e5c8dc
33,19,#504e50
38,19,#c6c5c6
39,19,#e5c8dc
40,19,#e5c8dc
41,19,#e5c8dc
42,19,#3c353b
13,20,#81d3f4
14,20,#81d3f4
15,20,#81d3f4
16,20,#81d3f4
17,20,#81d3f4
18,20,#81d3f4
19,20,#81d3f4
20,20,#81d3f4
21,20,#81d3f4
22,20,#81d3f4
23,20,#81d3f4
24,20,#a9b4b5
25,20,#f2aa55
26,20,#f2aa55
27,20,#f2aa55
28,20,#f2aa55
29,20,#f2aa55
30,20,#f2aa55
31,20,#c58a45
32,20,#e5c8dc
33,20,#75696d
34,20,#e5c8dc
37,20,#e5c8dc
38,20,#e5c8dc
39,20,#e5c8dc
40,20,#e5c8dc
41,20,#e5c8dc
14,21,#81d3f4
15,21,#81d3f4
16,21,#81d3f4
17,21,#81d3f4
18,21,#81d3f4
19,21,#81d3f4
20,21,#81d3f4
21,21,#81d3f4
22,21,#81d3f4
23,21,#2c4954
24,21,#d7e4e5
25,21,#d7e4e5
26,21,#d7e4e5
27,21,#f2aa55
28,21,#f2aa55
29,21,#f2aa55
30,21,#f2aa55
31,21,#323132
32,21,#b19baa
33,21,#e5c8dc
34,21,#e5c8dc
35,21,#e5c8dc
36,21,#e5c8dc
37,21,#e5c8dc
38,21,#e5c8dc
39,21,#e5c8dc
40,21,#e5c8dc
41,21,#e5c8dc
42,21,#4d4f3b
43,21,#373836
14,22,#2c4954
15,22,#81d3f4
16,22,#81d3f4
17,22,#81d3f4
18,22,#81d3f4
19,22,#81d3f4
20,22,#81d3f4
21,22,#81d3f4
22,22,#81d3f4
23,22,#d7e4e5
24,22,#d7e4e5
25,22,#d7e4e5
26,22,#d7e4e5
27,22,#3d3628
28,22,#f2aa55
29,22,#f2aa55
30,22,#f2aa55
31,22,#e5c8dc
32,22,#e5c8dc
33,22,#e5c8dc
34,22,#e5c8dc
35,22,#e5c8dc
36,22,#e5c8dc
37,22,#e5c8dc
38,22,#e5c8dc
39,22,#e5c8dc
40,22,#e5c8dc
41,22,#e5c8dc
42,22,#f2f5b8
43,22,#f2f5b8
14,23,#65a5be
16,23,#81d3f4
17,23,#81d3f4
18,23,#c2c4c5
19,23,#bfbfbf
20,23,#81d3f4
21,23,#81d3f4
22,23,#81d3f4
23,23,#d7e4e5
24,23,#d7e4e5
25,23,#d7e4e5
26,23,#d7e4e5
27,23,#d7e4e5
28,23,#f2aa55
29,23,#f2aa55
30,23,#f2aa55
31,23,#e5c8dc
32,23,#e5c8dc
33,23,#e5c8dc
34,23,#e5c8dc
35,23,#e5c8dc
36,23,#e5c8dc
37,23,#e5c8dc
38,23,#e5c8dc
39,23,#e5c8dc
40,23,#e5c8dc
41,23,#f2f5b8
42,23,#f2f5b8
43,23,#f2f5b8
11,24,#cfcfcf
12,24,#81d3f4
13,24,#81d3f4
14,24,#c2c4c5
22,24,#a6b2b3
23,24,#d7e4e5
24,24,#d7e4e5
25,24,#d7e4e5
26,24,#d7e4e5
27,24,#d7e4e5
28,24,#f2aa55
29,24,#f2aa55
30,24,#f2aa55
31,24,#ca8e47
32,24,#e5c8dc
33,24,#e5c8dc
34,24,#e5c8dc
35,24,#e5c8dc
36,24,#e5c8dc
37,24,#e5c8dc
38,24,#e5c8dc
39,24,#e5c8dc
40,24,#454636
41,24,#f2f5b8
42,24,#f2f5b8
43,24,#f2f5b8
44,24,#bbbe8e
10,25,#81d3f4
11,25,#81d3f4
12,25,#81d3f4
22,25,#d7e4e5
23,25,#d7e4e5
24,25,#d7e4e5
25,25,#d7e4e5
26,25,#d7e4e5
27,25,#3d3427
28,25,#f2aa55
29,25,#f2aa55
30,25,#f2aa55
31,25,#f2aa55
32,25,#e5c8dc
33,25,#e5c8dc
34,25,#423b3f
35,25,#e5c8dc
36,25,#e5c8dc
37,25,#e5c8dc
38,25,#e5c8dc
39,25,#e5c8dc
40,25,#f2f5b8
41,25,#f2f5b8
42,25,#f2f5b8
43,25,#f2f5b8
44,25,#f2f5b8
7,26,#0e171b
8,26,#81d3f4
9,26,#81d3f4
10,26,#81d3f4
11,26,#7ac7e7
22,26,#d7e4e5
23,26,#d7e4e5
24,26,#d7e4e5
25,26,#d7e4e5
26,26,#f1a2c5
27,26,#f1a2c5
28,26,#e7a352
29,26,#f2aa55
30,26,#f2aa55
31,26,#f2aa55
32,26,#5a584a
33,26,#7b7d5d
34,26,#f2f5b8
35,26,#f2f5b8
36,26,#e5c8dc
37,26,#e5c8dc
38,26,#423b3f
39,26,#f2f5b8
40,26,#f2f5b8
41,26,#f2f5b8
42,26,#f2f5b8
43,26,#f2f5b8
44,26,#f2f5b8
7,27,#81d3f4
8,27,#81d3f4
9,27,#81d3f4
10,27,#81d3f4
20,27,#2a2d2d
21,27,#d7e4e5
22,27,#d7e4e5
23,27,#d7e4e5
24,27,#d7e4e5
25,27,#f1a2c5
26,27,#f1a2c5
27,27,#f1a2c5
28,27,#f1a2c5
29,27,#f1a2c5
30,27,#f1a2c5
31,27,#f2aa55
32,27,#f2f5b8
33,27,#f2f5b8
34,27,#f2f5b8
35,27,#f2f5b8
36,27,#f2f5b8
37,27,#f2f5b8
38,27,#f2f5b8
39,27,#f2f5b8
40,27,#f2f5b8
41,27,#f2f5b8
42,27,#f2f5b8
43,27,#cfcfcf
7,28,#81d3f4
8,28,#81d3f4
9,28,#81d3f4
10,28,#81d3f4
11,28,#707070
18,28,#cfcfcf
19,28,#d7e4e5
20,28,#d7e4e5
21,28,#d7e4e5
22,28,#d7e4e5
23,28,#d7e4e5
24,28,#d7e4e5
25,28,#f1a2c5
26,28,#f1a2c5
27,28,#f1a2c5
28,28,#f1a2c5
29,28,#f1a2c5
30,28,#f1a2c5
31,28,#f1a2c5
32,28,#f2f5b8
33,28,#f2f5b8
34,28,#f2f5b8
35,28,#f2f5b8
36,28,#f2f5b8
37,28,#f2f5b8
38,28,#f2f5b8
39,28,#f2f5b8
40,28,#f2f5b8
41,28,#f2f5b8
42,28,#f2f5b8
8,29,#c3c6c7
12,29,#bfbfbf
13,29,#afe67b
14,29,#d7e4e5
15,29,#d7e4e5
16,29,#d7e4e5
17,29,#d7e4e5
18,29,#d7e4e5
19,29,#d7e4e5
20,29,#d7e4e5
21,29,#d7e4e5
22,29,#d7e4e5
23,29,#d7e4e5
24,29,#4a4f4f
25,29,#f1a2c5
26,29,#f1a2c5
27,29,#f1a2c5
28,29,#f1a2c5
29,29,#f1a2c5
30,29,#f1a2c5
31,29,#f1a2c5
32,29,#f2f5b8
33,29,#f2f5b8
34,29,#f2f5b8
35,29,#f2f5b8
36,29,#f2f5b8
37,29,#f2f5b8
38,29,#f2f5b8
39,29,#f2f5b8
40,29,#f2f5b8
41,29,#2f3024
13,30,#13190d
14,30,#afe67b
15,30,#afe67b
16,30,#afe67b
17,30,#464f45
18,30,#d7e4e5
19,30,#d7e4e5
20,30,#d7e4e5
21,30,#d7e4e5
22,30,#d7e4e5
23,30,#d7e4e5
24,30,#f1a2c5
25,30,#f1a2c5
26,30,#f1a2c5
27,30,#f1a2c5
28,30,#f1a2c5
29,30,#f1a2c5
30,30,#f1a2c5
31,30,#f2f5b8
32,30,#f2f5b8
33,30,#f2f5b8
34,30,#f2f5b8
35,30,#f2f5b8
36,30,#f2f5b8
37,30,#f2f5b8
38,30,#f2f5b8
39,30,#7b7d5d
14,31,#afe67b
15,31,#afe67b
16,31,#afe67b
17,31,#afe67b
18,31,#afe67b
19,31,#afe67b
20,31,#afe67b
21,31,#afe67b
22,31,#afe67b
23,31,#f1a2c5
24,31,#f1a2c5
25,31,#f1a2c5
26,31,#f1a2c5
27,31,#f1a2c5
28,31,#f1a2c5
29,31,#f1a2c5
30,31,#f1a2c5
31,31,#6c5256
32,31,#f2f5b8
33,31,#f2f5b8
34,31,#f2f5b8
35,31,#f2f5b8
36,31,#f2f5b8
37,31,#f2f5b8
38,31,#f2f5b8
13,32,#cfcfcf
14,32,#afe67b
15,32,#afe67b
16,32,#afe67b
17,32,#afe67b
18,32,#afe67b
19,32,#afe67b
20,32,#afe67b
21,32,#afe67b
22,32,#afe67b
23,32,#f1a2c5
24,32,#f1a2c5
25,32,#f1a2c5
26,32,#f1a2c5
27,32,#f1a2c5
28,32,#f1a2c5
29,32,#f1a2c5
30,32,#f1a2c5
31,32,#f1a2c5
32,32,#f1a2c5
33,32,#f2f5b8
34,32,#f2f5b8
35,32,#f2f5b8
36,32,#f2f5b8
37,32,#f2f5b8
38,32,#f2f5b8
11,33,#bfbfbf
12,33,#afe67b
13,33,#afe67b
14,33,#afe67b
15,33,#afe67b
16,33,#afe67b
17,33,#afe67b
18,33,#afe67b
19,33,#afe67b
20,33,#afe67b
21,33,#afe67b
22,33,#afe67b
23,33,#f1a2c5
24,33,#f1a2c5
25,33,#f1a2c5
26,33,#f1a2c5
27,33,#f1a2c5
28,33,#f1a2c5
29,33,#f1a2c5
30,33,#533844
31,33,#f1a2c5
32,33,#f1a2c5
33,33,#f2f5b8
34,33,#f2f5b8
35,33,#f2f5b8
36,33,#f2f5b8
37,33,#f2f5b8
38,33,#f2f5b8
39,33,#404040
12,34,#afe67b
13,34,#afe67b
14,34,#afe67b
15,34,#afe67b
16,34,#afe67b
17,34,#afe67b
18,34,#afe67b
19,34,#afe67b
20,34,#afe67b
21,34,#92c067
22,34,#afe67b
23,34,#f1a2c5
24,34,#f1a2c5
25,34,#f1a2c5
26,34,#f1a2c5
27,34,#f1a2c5
28,34,#f1a2c5
29,34,#f1a2c5
30,34,#f2f5b8
31,34,#f2f5b8
32,34,#f2f5b8
33,34,#f2f5b8
34,34,#f2f5b8
35,34,#f2f5b8
36,34,#f2f5b8
37,34,#f2f5b8
38,34,#f2f5b8
39,34,#f2f5b8
10,35,#959793
11,35,#afe67b
12,35,#afe67b
13,35,#afe67b
14,35,#afe67b
15,35,#afe67b
16,35,#afe67b
17,35,#afe67b
18,35,#afe67b
19,35,#afe67b
20,35,#f1a2c5
21,35,#f1a2c5
22,35,#f1a2c5
23,35,#f1a2c5
24,35,#f1a2c5
25,35,#f1a2c5
26,35,#f1a2c5
27,35,#f1a2c5
28,35,#f1a2c5
29,35,#f1a2c5
30,35,#f2f5b8
31,35,#f2f5b8
32,35,#f2f5b8
33,35,#f2f5b8
34,35,#f2f5b8
35,35,#f2f5b8
36,35,#f2f5b8
37,35,#f2f5b8
38,35,#f2f5b8
39,35,#f2f5b8
40,35,#f2f5b8
10,36,#afe67b
11,36,#afe67b
12,36,#afe67b
13,36,#afe67b
14,36,#afe67b
15,36,#afe67b
16,36,#afe67b
17,36,#afe67b
18,36,#afe67b
19,36,#f1a2c5
20,36,#f1a2c5
21,36,#f1a2c5
22,36,#f1a2c5
23,36,#f1a2c5
24,36,#f1a2c5
25,36,#f1a2c5
26,36,#f1a2c5
27,36,#f1a2c5
28,36,#f1a2c5
29,36,#f2f5b8
30,36,#f2f5b8
31,36,#f2f5b8
32,36,#f2f5b8
33,36,#f2f5b8
34,36,#f2f5b8
35,36,#f2f5b8
36,36,#f2f5b8
37,36,#f2f5b8
38,36,#f2f5b8
39,36,#f2f5b8
40,36,#f2f5b8
41,36,#f2f5b8
42,36,#4d4f3b
11,37,#afe67b
12,37,#afe67b
13,37,#afe67b
14,37,#afe67b
15,37,#afe67b
16,37,#afe67b
17,37,#afe67b
18,37,#afe67b
19,37,#f1a2c5
20,37,#f1a2c5
21,37,#f1a2c5
22,37,#f1a2c5
23,37,#f1a2c5
24,37,#f1a2c5
25,37,#f1a2c5
26,37,#f1a2c5
27,37,#f1a2c5
28,37,#f1a2c5
29,37,#f2f5b8
30,37,#f2f5b8
31,37,#f2f5b8
32,37,#f2f5b8
33,37,#f2f5b8
34,37,#f2f5b8
35,37,#f2f5b8
36,37,#f2f5b8
37,37,#f2f5b8
38,37,#f2f5b8
39,37,#f2f5b8
40,37,#f2f5b8
41,37,#f2f5b8
42,37,#bfbfbf
11,38,#afe67b
12,38,#afe67b
13,38,#afe67b
14,38,#afe67b
15,38,#afe67b
16,38,#afe67b
17,38,#afe67b
18,38,#afe67b
19,38,#afe67b
20,38,#f1a2c5
21,38,#f1a2c5
22,38,#f1a2c5
23,38,#f1a2c5
24,38,#f1a2c5
25,38,#f1a2c5
26,38,#f1a2c5
27,38,#f1a2c5
28,38,#f2f5b8
29,38,#f2f5b8
30,38,#f2f5b8
31,38,#f2f5b8
32,38,#f2f5b8
33,38,#f2f5b8
34,38,#f2f5b8
35,38,#f2f5b8
36,38,#f2f5b8
37,38,#f2f5b8
38,38,#f2f5b8
39,38,#f2f5b8
40,38,#f2f5b8
41,38,#f2f5b8
42,38,#f2f5b8
12,39,#afe67b
13,39,#afe67b
14,39,#afe67b
15,39,#afe67b
16,39,#afe67b
17,39,#afe67b
18,39,#89b460
19,39,#f1a2c5
20,39,#f1a2c5
21,39,#f1a2c5
22,39,#f1a2c5
23,39,#f1a2c5
24,39,#f1a2c5
25,39,#f1a2c5
26,39,#f1a2c5
27,39,#f1a2c5
28,39,#f2f5b8
29,39,#f2f5b8
30,39,#f2f5b8
31,39,#cfcfcf
33,39,#efefef
34,39,#f2f5b8
36,39,#f2f5b8
37,39,#cfcfcf
38,39,#f2f5b8
39,39,#f2f5b8
40,39,#f2f5b8
41,39,#bdbf90
13,40,#afe67b
14,40,#afe67b
15,40,#afe67b
16,40,#afe67b
17,40,#afe67b
18,40,#afe67b
19,40,#afe67b
20,40,#c988a5
21,40,#f1a2c5
22,40,#f1a2c5
23,40,#a5d974
24,40,#403532
25,40,#f2f5b8
26,40,#959772
27,40,#f2f5b8
28,40,#f2f5b8
29,40,#353634
30,40,#f2f5b8
39,40,#424332
40,40,#f2f5b8
13,41,#afe67b
14,41,#afe67b
15,41,#afe67b
16,41,#afe67b
17,41,#afe67b
18,41,#afe67b
19,41,#afe67b
20,41,#afe67b
21,41,#afe67b
22,41,#424932
23,41,#f2f5b8
24,41,#f2f5b8
25,41,#f2f5b8
26,41,#f2f5b8
27,41,#f2f5b8
28,41,#f2f5b8
29,41,#bdbf90
12,42,#afe67b
13,42,#afe67b
14,42,#afe67b
15,42,#afe67b
16,42,#afe67b
17,42,#afe67b
18,42,#afe67b
19,42,#afe67b
20,42,#afe67b
21,42,#8bb462
22,42,#f2f5b8
23,42,#f2f5b8
24,42,#f2f5b8
25,42,#f2f5b8
26,42,#f2f5b8
27,42,#f2f5b8
28,42,#c7c7c5
12,43,#cfcfcf
13,43,#afe67b
14,43,#afe67b
15,43,#afe67b
16,43,#afe67b
17,43,#afe67b
18,43,#afe67b
19,43,#afe67b
20,43,#afe67b
21,43,#afe67b
22,43,#f2f5b8
23,43,#f2f5b8
24,43,#f2f5b8
25,43,#51514d
13,44,#afe67b
14,44,#afe67b
15,44,#afe67b
16,44,#afe67b
17,44,#afe67b
18,44,#afe67b
19,44,#afe67b
20,44,#afe67b
21,44,#afe67b
22,44,#f2f5b8
23,44,#f2f5b8
24,44,#efefef
13,45,#13190d
14,45,#afe67b
15,45,#afe67b
16,45,#afe67b
17,45,#afe67b
18,45,#afe67b
19,45,#afe67b
20,45,#afe67b
21,45,#afe67b
22,45,#afe67b
23,45,#919191
14,46,#bfbfbf
15,46,#afe67b
16,46,#afe67b
17,46,#afe67b
18,46,#afe67b
19,46,#afe67b
20,46,#afe67b
21,46,#afe67b
16,47,#afe67b
17,47,#afe67b
18,47,#afe67b
19,47,#afe67b
20,47,#afe67b
17,48,#afe67b
