X,Y,Colcode
21,10,#f2aa55
22,10,#f2aa55
23,10,#f2aa55
33,10,#e5c8dc
34,10,#e5c8dc
5,11,#81d3f4
6,11,#81d3f4
7,11,#81d3f4
8,11,#81d3f4
9,11,#81d3f4
10,11,#81d3f4
11,11,#81d3f4
12,11,#81d3f4
13,11,#81d3f4
14,11,#81d3f4
15,11,#81d3f4
16,11,#81d3f4
17,11,#81d3f4
18,11,#f2aa55
19,11,#f2aa55
20,11,#f2aa55
21,11,#f2aa55
22,11,#f2aa55
23,11,#f2aa55
24,11,#f2aa55
27,11,#555355
29,11,#e5c8dc
30,11,#e5c8dc
31,11,#e5c8dc
32,11,#e5c8dc
33,11,#e5c8dc
34,11,#e5c8dc
5,12,#81d3f4
6,12,#81d3f4
7,12,#81d3f4
8,12,#81d3f4
9,12,#81d3f4
10,12,#81d3f4
11,12,#81d3f4
12,12,#81d3f4
13,12,#81d3f4
14,12,#81d3f4
15,12,#81d3f4
16,12,#81d3f4
17,12,#81d3f4
18,12,#81d3f4
19,12,#23221a
20,12,#f2aa55
21,12,#f2aa55
22,12,#f2aa55
23,12,#f2aa55
24,12,#f2aa55
25,12,#f2aa55
26,12,#b39ba9
27,12,#e5c8dc
28,12,#e5c8dc
29,12,#e5c8dc
31,12,#2d272b
32,12,#e5c8dc
33,12,#e5c8dc
34,12,#e5c8dc
5,13,#81d3f4
6,13,#81d3f4
7,13,#81d3f4
8,13,#81d3f4
9,13,#81d3f4
10,13,#81d3f4
11,13,#81d3f4
12,13,#81d3f4
13,13,#81d3f4
14,13,#81d3f4
15,13,#81d3f4
16,13,#81d3f4
17,13,#81d3f4
18,13,#81d3f4
19,13,#81d3f4
20,13,#f2aa55
21,13,#f2aa55
22,13,#f2aa55
23,13,#f2aa55
24,13,#f2aa55
25,13,#f2aa55
26,13,#f2aa55
27,13,#e5c8dc
28,13,#e5c8dc
29,13,#e5c8dc
32,13,#e5c8dc
33,13,#e5c8dc
34,13,#e5c8dc
9,14,#81d3f4
10,14,#81d3f4
11,14,#81d3f4
12,14,#81d3f4
13,14,#81d3f4
14,14,#81d3f4
15,14,#81d3f4
16,14,#81d3f4
17,14,#81d3f4
18,14,#81d3f4
19,14,#f2aa55
20,14,#f2aa55
21,14,#f2aa55
22,14,#f2aa55
23,14,#f2aa55
24,14,#f2aa55
25,14,#f2aa55
26,14,#e5c8dc
27,14,#e5c8dc
32,14,#e5c8dc
33,14,#e5c8dc
34,14,#e5c8dc
6,15,#2c4954
10,15,#81d3f4
11,15,#81d3f4
12,15,#81d3f4
13,15,#81d3f4
14,15,#81d3f4
15,15,#81d3f4
16,15,#81d3f4
17,15,#81d3f4
18,15,#65a5be
19,15,#d7e4e5
20,15,#f2aa55
21,15,#f2aa55
22,15,#f2aa55
23,15,#f2aa55
24,15,#f2aa55
25,15,#f2aa55
26,15,#e5c8dc
31,15,#e5c8dc
32,15,#e5c8dc
33,15,#e5c8dc
11,16,#81d3f4
12,16,#81d3f4
13,16,#81d3f4
14,16,#81d3f4
15,16,#81d3f4
16,16,#81d3f4
17,16,#81d3f4
18,16,#81d3f4
19,16,#67a7c1
20,16,#f2aa55
21,16,#f2aa55
22,16,#f2aa55
23,16,#f2aa55
24,16,#f2aa55
25,16,#e5c8dc
27,16,#e5c8dc
28,16,#3c353b
29,16,#8b7a86
30,16,#e5c8dc
31,16,#e5c8dc
32,16,#e5c8dc
11,17,#81d3f4
12,17,#81d3f4
13,17,#81d3f4
14,17,#81d3f4
15,17,#81d3f4
16,17,#81d3f4
17,17,#81d3f4
18,17,#81d3f4
19,17,#d7e4e5
20,17,#d7e4e5
21,17,#d7e4e5
22,17,#f2aa55
23,17,#f2aa55
24,17,#f2aa55
26,17,#e5c8dc
27,17,#e5c8dc
28,17,#e5c8dc
29,17,#e5c8dc
30,17,#e5c8dc
31,17,#e5c8dc
32,17,#e5c8dc
33,17,#e5e8ae
34,17,#f2f5b8
12,18,#81d3f4
13,18,#81d3f4
14,18,#81d3f4
15,18,#81d3f4
16,18,#81d3f4
17,18,#81d3f4
18,18,#65a5be
19,18,#d7e4e5
20,18,#d7e4e5
21,18,#d7e4e5
22,18,#f2aa55
23,18,#f2aa55
24,18,#f2aa55
25,18,#e5c8dc
26,18,#e5c8dc
27,18,#e5c8dc
28,18,#e5c8dc
29,18,#e5c8dc
30,18,#e5c8dc
31,18,#e5c8dc
32,18,#e5c8dc
33,18,#f2f5b8
34,18,#f2f5b8
9,19,#223841
10,19,#81d3f4
11,19,#81d3f4
17,19,#81d3f4
18,19,#d7e4e5
19,19,#d7e4e5
20,19,#d7e4e5
21,19,#d7e4e5
22,19,#f2aa55
23,19,#f2aa55
24,19,#f2aa55
25,19,#e5c8dc
26,19,#e5c8dc
27,19,#e5c8dc
28,19,#e5c8dc
29,19,#e5c8dc
30,19,#e5c8dc
31,19,#e5c8dc
32,19,#2a2725
33,19,#f2f5b8
34,19,#f2f5b8
35,19,#f2f5b8
7,20,#c0c1c1
8,20,#81d3f4
9,20,#81d3f4
17,20,#a1abac
18,20,#d7e4e5
19,20,#d7e4e5
20,20,#d7e4e5
21,20,#f1a2c5
22,20,#f2aa55
23,20,#f2aa55
24,20,#f2aa55
25,20,#f2aa55
26,20,#e5c8dc
27,20,#f2f5b8
28,20,#e5c8dc
29,20,#e5c8dc
30,20,#e5c8dc
31,20,#e5c8dc
32,20,#f2f5b8
33,20,#f2f5b8
34,20,#f2f5b8
35,20,#f2f5b8
6,21,#81d3f4
7,21,#81d3f4
8,21,#81d3f4
17,21,#d7e4e5
18,21,#d7e4e5
19,21,#d7e4e5
20,21,#45313a
21,21,#f1a2c5
22,21,#f1a2c5
23,21,#f2aa55
24,21,#e7a352
25,21,#f2aa55
26,21,#f2f5b8
27,21,#f2f5b8
28,21,#f2f5b8
29,21,#f2f5b8
30,21,#525142
31,21,#f2f5b8
32,21,#f2f5b8
33,21,#f2f5b8
34,21,#f2f5b8
35,21,#b5b88a
6,22,#81d3f4
7,22,#81d3f4
8,22,#81d3f4
15,22,#4a4f4f
16,22,#d7e4e5
17,22,#d7e4e5
18,22,#d7e4e5
19,22,#d7e4e5
20,22,#f1a2c5
21,22,#f1a2c5
22,22,#f1a2c5
23,22,#f1a2c5
24,22,#f1a2c5
25,22,#f1a2c5
26,22,#f2f5b8
27,22,#f2f5b8
28,22,#f2f5b8
29,22,#f2f5b8
30,22,#f2f5b8
31,22,#f2f5b8
32,22,#f2f5b8
33,22,#f2f5b8
34,22,#404040
6,23,#223841
8,23,#404040
10,23,#303f22
11,23,#d7e4e5
12,23,#d7e4e5
13,23,#d7e4e5
14,23,#d7e4e5
15,23,#d7e4e5
16,23,#d7e4e5
17,23,#d7e4e5
18,23,#d7e4e5
19,23,#d7e4e5
20,23,#f1a2c5
21,23,#f1a2c5
22,23,#f1a2c5
23,23,#f1a2c5
24,23,#f1a2c5
25,23,#f2f5b8
26,23,#f2f5b8
27,23,#f2f5b8
28,23,#f2f5b8
29,23,#f2f5b8
30,23,#f2f5b8
31,23,#f2f5b8
32,23,#f2f5b8
33,23,#454644
11,24,#afe67b
12,24,#afe67b
13,24,#3c4f2a
14,24,#adb9b6
15,24,#d7e4e5
16,24,#d7e4e5
17,24,#d7e4e5
18,24,#d7e4e5
19,24,#f1a2c5
20,24,#f1a2c5
21,24,#f1a2c5
22,24,#f1a2c5
23,24,#f1a2c5
24,24,#f1a2c5
25,24,#f2f5b8
26,24,#f2f5b8
27,24,#f2f5b8
28,24,#f2f5b8
29,24,#f2f5b8
30,24,#f2f5b8
31,24,#939570
11,25,#afe67b
12,25,#afe67b
13,25,#afe67b
14,25,#afe67b
15,25,#afe67b
16,25,#afe67b
17,25,#afe67b
18,25,#f1a2c5
19,25,#f1a2c5
20,25,#f1a2c5
21,25,#f1a2c5
22,25,#f1a2c5
23,25,#f1a2c5
24,25,#f1a2c5
25,25,#f1a2c5
26,25,#f2f5b8
27,25,#f2f5b8
28,25,#f2f5b8
29,25,#f2f5b8
30,25,#f2f5b8
9,26,#efefef
10,26,#afe67b
11,26,#afe67b
12,26,#afe67b
13,26,#afe67b
14,26,#afe67b
15,26,#afe67b
16,26,#afe67b
17,26,#afe67b
18,26,#f1a2c5
19,26,#f1a2c5
20,26,#f1a2c5
21,26,#f1a2c5
22,26,#f1a2c5
23,26,#f1a2c5
24,26,#f1a2c5
25,26,#f1a2c5
26,26,#f2f5b8
27,26,#f2f5b8
28,26,#f2f5b8
29,26,#f2f5b8
30,26,#f2f5b8
10,27,#afe67b
11,27,#afe67b
12,27,#afe67b
13,27,#afe67b
14,27,#afe67b
15,27,#afe67b
16,27,#afe67b
17,27,#89b460
18,27,#4e3d3e
19,27,#f1a2c5
20,27,#f1a2c5
21,27,#f1a2c5
22,27,#f1a2c5
23,27,#f1a2c5
24,27,#f2f5b8
25,27,#f2f5b8
26,27,#f2f5b8
27,27,#f2f5b8
28,27,#f2f5b8
29,27,#f2f5b8
30,27,#f2f5b8
31,27,#f2f5b8
8,28,#89b460
9,28,#afe67b
10,28,#afe67b
11,28,#afe67b
12,28,#afe67b
13,28,#afe67b
14,28,#afe67b
15,28,#afe67b
16,28,#f1a2c5
17,28,#f1a2c5
18,28,#f1a2c5
19,28,#f1a2c5
20,28,#f1a2c5
21,28,#f1a2c5
22,28,#f1a2c5
23,28,#f1a2c5
24,28,#f2f5b8
25,28,#f2f5b8
26,28,#f2f5b8
27,28,#f2f5b8
28,28,#f2f5b8
29,28,#f2f5b8
30,28,#f2f5b8
31,28,#f2f5b8
32,28,#f2f5b8
8,29,#87b25f
9,29,#afe67b
10,29,#afe67b
11,29,#afe67b
12,29,#afe67b
13,29,#afe67b
14,29,#afe67b
15,29,#f1a2c5
16,29,#f1a2c5
17,29,#f1a2c5
18,29,#f1a2c5
19,29,#f1a2c5
20,29,#f1a2c5
21,29,#f1a2c5
22,29,#f1a2c5
23,29,#463738
24,29,#f2f5b8
25,29,#f2f5b8
26,29,#f2f5b8
27,29,#f2f5b8
28,29,#f2f5b8
29,29,#f2f5b8
30,29,#f2f5b8
31,29,#f2f5b8
32,29,#f2f5b8
33,29,#f2f5b8
9,30,#afe67b
10,30,#afe67b
11,30,#afe67b
12,30,#afe67b
13,30,#afe67b
14,30,#afe67b
15,30,#92c067
16,30,#f1a2c5
17,30,#f1a2c5
18,30,#f1a2c5
19,30,#f1a2c5
20,30,#f1a2c5
21,30,#f1a2c5
22,30,#f1a2c5
23,30,#f2f5b8
24,30,#f2f5b8
25,30,#f2f5b8
26,30,#f2f5b8
27,30,#f2f5b8
28,30,#f2f5b8
29,30,#f2f5b8
30,30,#f2f5b8
31,30,#f2f5b8
32,30,#f2f5b8
33,30,#f2f5b8
9,31,#afe67b
10,31,#afe67b
11,31,#afe67b
12,31,#afe67b
13,31,#afe67b
14,31,#afe67b
15,31,#f1a2c5
16,31,#f1a2c5
17,31,#f1a2c5
18,31,#f1a2c5
19,31,#f1a2c5
20,31,#f1a2c5
21,31,#f1a2c5
22,31,#f2f5b8
23,31,#f2f5b8
24,31,#f2f5b8
25,31,#161614
26,31,#bdbf90
27,31,#f2f5b8
29,31,#f2f5b8
30,31,#cacd9a
31,31,#f2f5b8
32,31,#f2f5b8
10,32,#afe67b
11,32,#afe67b
12,32,#afe67b
13,32,#afe67b
14,32,#afe67b
15,32,#afe67b
16,32,#f1a2c5
17,32,#f1a2c5
18,32,#e499ba
19,32,#afe67b
20,32,#f2f5b8
21,32,#e79cbc
22,32,#f2f5b8
23,32,#464741
24,32,#f2f5b8
31,32,#f2f5b8
32,32,#f2f5b8
10,33,#949592
11,33,#afe67b
12,33,#afe67b
13,33,#afe67b
14,33,#afe67b
15,33,#afe67b
16,33,#afe67b
17,33,#afe67b
18,33,#f2f5b8
19,33,#f2f5b8
20,33,#f2f5b8
21,33,#f2f5b8
22,33,#f2f5b8
23,33,#bdbf90
10,34,#afe67b
11,34,#afe67b
12,34,#afe67b
13,34,#afe67b
14,34,#afe67b
15,34,#afe67b
16,34,#afe67b
17,34,#f2f5b8
18,34,#f2f5b8
19,34,#f2f5b8
20,34,#f2f5b8
21,34,#353634
22,34,#707070
10,35,#afe67b
11,35,#afe67b
12,35,#afe67b
13,35,#afe67b
14,35,#afe67b
15,35,#afe67b
16,35,#afe67b
17,35,#59753e
18,35,#f2f5b8
19,35,#8e906c
11,36,#afe67b
12,36,#afe67b
13,36,#afe67b
14,36,#afe67b
15,36,#afe67b
16,36,#afe67b
17,36,#afe67b
12,37,#afe67b
13,37,#afe67b
14,37,#afe67b
15,37,#afe67b
16,37,#afe67b
13,38,#343533
14,38,#2f3d20
15,38,#d3d5d2
